Realidad_Default,Probabilidad_Estimada,Prediccion_Modelo
0,0.42843437717930627,0
0,0.31217107912709413,0
0,0.5986655754216347,1
1,0.4689808042470414,0
0,0.6176086319423085,1
1,0.30458146785320156,0
0,0.11030359425872421,0
0,0.38736850809426576,0
0,0.38691344190729554,0
1,0.44747864988569913,0
0,0.34492566776425115,0
0,0.4475843468423065,0
0,0.4400560992433835,0
0,0.3426036574199862,0
0,0.5702628812663403,1
1,0.5214071066836887,1
0,0.22006777072698053,0
1,0.5502013526380534,1
0,0.20846765651557742,0
0,0.30529989823903625,0
1,0.30917367098540405,0
0,0.33521664210419094,0
0,0.48248901172470565,0
0,0.2751999468906206,0
0,0.1284536118477258,0
0,0.23528612500855745,0
0,0.18821107237867188,0
0,0.41874426017649063,0
0,0.25701352956797213,0
0,0.3135294209767148,0
0,0.3222070208811283,0
0,0.29019901561877,0
0,0.20022025766683615,0
0,0.49342877362740395,0
0,0.2513188697399506,0
0,0.38979265649110156,0
1,0.22242191588792448,0
0,0.397561858375161,0
1,0.4470967039790509,0
0,0.5754927615788689,1
0,0.511196255279264,1
0,0.40002003204578007,0
0,0.4158055910601103,0
0,0.1888417296292133,0
1,0.5422800981859947,1
0,0.20217259322935913,0
0,0.3107211056370547,0
0,0.1103983884295829,0
0,0.4352154763561322,0
0,0.4933996465834558,0
1,0.3522482448583377,0
0,0.22789749679857704,0
0,0.3201865677435684,0
0,0.2650293171747719,0
0,0.35275376605140596,0
1,0.5668479493469379,1
0,0.28424798439375903,0
0,0.28549847236499654,0
0,0.28940496531745413,0
0,0.1935922122736876,0
1,0.2649175847080466,0
1,0.2156088317372522,0
0,0.23890780748764537,0
1,0.5048092942478789,1
1,0.44005531511988716,0
1,0.31949117254688425,0
0,0.4268133545020856,0
0,0.48431660871312343,0
1,0.6304357540952562,1
0,0.35982595384058214,0
0,0.3529804333468096,0
1,0.32178032561707076,0
1,0.40671084306841615,0
1,0.5829033951440317,1
0,0.3244613093067137,0
0,0.11627880886694243,0
0,0.5140767690922686,1
0,0.3342806243550703,0
1,0.26898379432476643,0
0,0.31085845952555613,0
0,0.16694653736943393,0
0,0.33963778984080734,0
1,0.6276566253698234,1
0,0.5409026382052632,1
1,0.4483695829282166,0
1,0.5824429702480065,1
0,0.19503793327802257,0
0,0.14217938123475282,0
0,0.1700770615738192,0
1,0.4714049942984711,0
0,0.3337893678200972,0
0,0.29236926032967764,0
0,0.24114638550121564,0
0,0.3071816241178661,0
0,0.3254571293978309,0
0,0.26208818926805116,0
1,0.416340711950461,0
0,0.2427753361775711,0
0,0.5938387517493063,1
0,0.26936251904474234,0
0,0.5270861427917106,1
0,0.6004839137541276,1
1,0.5057401212077469,1
0,0.1351779348591299,0
0,0.3402973670444602,0
0,0.21135978771152394,0
1,0.1594078537484787,0
0,0.2835932215264973,0
1,0.44987834721373365,0
0,0.36089243559382267,0
0,0.182111355760739,0
0,0.33515663031745646,0
1,0.3575088907357781,0
0,0.38589287020220264,0
1,0.3152167905396622,0
1,0.35335534423279286,0
1,0.5842806138986646,1
0,0.3487248022582621,0
0,0.1848123804765558,0
0,0.14273496611411343,0
0,0.2983116968190507,0
0,0.2113838461980215,0
1,0.3153154590267706,0
0,0.5237155103347655,1
0,0.3910750674550286,0
0,0.6037684130098482,1
1,0.5536141408040764,1
1,0.5600978920596269,1
0,0.17834696363257435,0
0,0.29750434732505066,0
0,0.4980156217766007,0
0,0.3179393132407242,0
0,0.14118059673475444,0
0,0.2867549583745019,0
1,0.35474946793787543,0
0,0.3747991964588238,0
0,0.41916588882626143,0
0,0.312049207114568,0
1,0.544000340057889,1
0,0.28064228893162146,0
0,0.5075300173973402,1
0,0.20963501770918133,0
0,0.07866865418110831,0
1,0.32960283578699245,0
1,0.20420826274863974,0
0,0.37619269171122705,0
0,0.6024599589576635,1
0,0.3343617503469175,0
0,0.21925603689494952,0
0,0.22423051606977626,0
0,0.05498533602727443,0
0,0.24049430086536372,0
1,0.2871243020950381,0
1,0.6286923418319192,1
0,0.22580990574433005,0
0,0.2011742703908992,0
0,0.5673478787770634,1
0,0.3665935681182942,0
0,0.14378216365426305,0
0,0.5942256959278123,1
0,0.4203276871314216,0
0,0.21340783631732127,0
1,0.632175663632086,1
0,0.2016355985839422,0
0,0.27871122733487863,0
0,0.09110561536332655,0
1,0.4915557094911447,0
0,0.24524013346640874,0
0,0.35187440001771236,0
0,0.3530274249315321,0
0,0.6228059917179016,1
0,0.3802087695993148,0
0,0.32112040283538895,0
0,0.4208056036130842,0
0,0.2849417413220879,0
0,0.4886774565129663,0
0,0.28921810193340014,0
0,0.3715632691523958,0
0,0.2990777684035383,0
0,0.40961144256714266,0
1,0.395013734001544,0
1,0.6000628475573407,1
0,0.2947601765151887,0
1,0.5436503322514751,1
0,0.234888476195923,0
0,0.15630893013070143,0
1,0.39218898128766716,0
0,0.20661924065074289,0
0,0.30114578665905783,0
0,0.24146106645518073,0
0,0.35912538464113625,0
1,0.5973774163691907,1
0,0.2709767340796196,0
0,0.2403707855993721,0
0,0.3744013956650653,0
0,0.31176222390979463,0
0,0.24074100248526661,0
0,0.1903278155745941,0
1,0.42346470514031975,0
0,0.5645403082176752,1
0,0.19978831158030427,0
1,0.3712832673829905,0
1,0.20066764877445614,0
0,0.6107623771250702,1
1,0.2860437821205732,0
0,0.5480349473907999,1
1,0.599504023283832,1
0,0.309482984470024,0
0,0.10232817557932798,0
1,0.3950903539046908,0
0,0.3505190834803167,0
0,0.34505319071778784,0
0,0.40739867500923443,0
0,0.13459072452922777,0
0,0.3885052536760088,0
0,0.1886017374880432,0
1,0.27658292266799933,0
0,0.48223362962956834,0
0,0.29092281043115575,0
1,0.2622952517403628,0
0,0.311926500154916,0
0,0.27244101809004545,0
0,0.20635887174142803,0
0,0.4678304471834882,0
1,0.33545312434279345,0
1,0.34334470166996006,0
1,0.3560578120128614,0
1,0.5193497297995624,1
0,0.1754743370525125,0
1,0.36312980766873904,0
1,0.21176547031915874,0
0,0.4265365793408499,0
0,0.14782126805901472,0
0,0.4694395822842818,0
0,0.39213321799006223,0
0,0.3185725960744937,0
0,0.13690722553570658,0
0,0.3312116783096814,0
0,0.44538951073525757,0
0,0.274371477950151,0
0,0.32607576591305043,0
0,0.21173451202692192,0
0,0.2622825462722277,0
0,0.1563709950168871,0
0,0.41936448358474265,0
0,0.24731052128152328,0
0,0.4512772245462227,0
0,0.20358114976030797,0
1,0.28015282149533177,0
1,0.3477036762813364,0
1,0.4224314986071274,0
0,0.3258828808269421,0
0,0.20708094677359734,0
0,0.13441659551791363,0
0,0.41651622344467026,0
0,0.3776867383563245,0
1,0.5085930475547679,1
0,0.28974054722967635,0
0,0.14491333349734636,0
1,0.5329217546328178,1
1,0.2333849796225454,0
0,0.19687312212195393,0
0,0.27836831741829554,0
1,0.2981057534640367,0
1,0.20314136189819615,0
1,0.5354420613885744,1
0,0.2465233963861369,0
0,0.5503075929516459,1
0,0.19466357505870707,0
1,0.29361662370842034,0
0,0.19033283211771068,0
0,0.4104818210463885,0
0,0.3418743649201082,0
1,0.33656440411767574,0
0,0.4303634460493801,0
0,0.3184694910150327,0
1,0.3742626436808197,0
0,0.25463858934991584,0
0,0.526251765636891,1
0,0.3887123355310348,0
1,0.15940504034349443,0
1,0.38271036519008844,0
0,0.27094469950303457,0
0,0.4299649767363919,0
0,0.578659533175579,1
0,0.4157768798016145,0
1,0.5743185168125656,1
0,0.31710212917111114,0
0,0.21814938839675613,0
0,0.3660092032053522,0
1,0.36438946765910446,0
0,0.2059896845504024,0
0,0.21812689390676737,0
0,0.42395188237348114,0
1,0.5080882461223125,1
1,0.33508544430940795,0
0,0.25539739283119706,0
0,0.37711236065824816,0
0,0.2636150320034186,0
0,0.14606912055564844,0
0,0.23720055766321718,0
0,0.4463843359817745,0
0,0.3022181372788284,0
1,0.38584581364374526,0
0,0.28168956181004295,0
0,0.33228478216623264,0
0,0.30460351520972195,0
0,0.2691202782049236,0
0,0.6610131018403312,1
0,0.23170697521909278,0
0,0.5276407986320806,1
0,0.38720784467006425,0
0,0.31437731454711754,0
0,0.21594170105419125,0
0,0.1972363275342496,0
0,0.38137481906819237,0
0,0.3656519439773435,0
0,0.08084084278703134,0
0,0.3324390090589787,0
0,0.11255157150290024,0
0,0.12996646074551468,0
1,0.2928176672035472,0
0,0.25965326308928527,0
1,0.24946554856284348,0
0,0.4327220042167962,0
1,0.22898332246211794,0
0,0.28134505652741115,0
1,0.44124924391465753,0
0,0.18875843080839977,0
1,0.11476753559270575,0
0,0.6447899931602541,1
0,0.1252196698704338,0
1,0.44996760517317047,0
0,0.2426560973696743,0
0,0.47087811592492856,0
1,0.6218505880644427,1
1,0.5909186044494704,1
1,0.3071820737371826,0
1,0.4885919865282228,0
0,0.3070670537085667,0
0,0.24365786128281122,0
0,0.5421527156270828,1
0,0.2945544111572176,0
1,0.3179139175954383,0
0,0.3241961046417073,0
0,0.5398763508897573,1
0,0.4773889152307257,0
0,0.3402883959905907,0
0,0.1795653698245137,0
0,0.47721721490074254,0
0,0.22165262607820957,0
0,0.28435023988710706,0
1,0.21200893975690185,0
0,0.35347525630766086,0
0,0.33812248215138146,0
0,0.48754015895408065,0
0,0.09215066570021911,0
0,0.2718859377858115,0
0,0.18070599619476596,0
1,0.30761575836134314,0
0,0.26553750846420654,0
0,0.14299478019337702,0
0,0.40416400931987,0
0,0.22090398160640487,0
0,0.35432612029551186,0
0,0.31255892056142043,0
0,0.4174454056487341,0
0,0.16685979464609996,0
0,0.15357325774166936,0
0,0.2970829184041488,0
0,0.2119863154242916,0
0,0.3746789330502157,0
0,0.3053044906633622,0
0,0.12206832649338921,0
0,0.36898917159166617,0
0,0.179630445645343,0
0,0.5234622760879628,1
0,0.31233711148123944,0
0,0.4964637869462792,0
0,0.29858436267983324,0
0,0.42388243611891285,0
0,0.1772092755735424,0
0,0.27324871814027063,0
0,0.5531004517150141,1
0,0.2632552636899608,0
0,0.23070881334851598,0
1,0.4320404700234961,0
0,0.12567232792133642,0
0,0.42419680090866907,0
0,0.20073537126842453,0
0,0.30363698192475247,0
0,0.27767801260915975,0
0,0.42011526018319373,0
0,0.5289130422292421,1
0,0.4114270001534229,0
1,0.2972367125490221,0
0,0.5218361054483636,1
0,0.35435297596374626,0
0,0.3421506627219222,0
0,0.2744238112736663,0
0,0.11772861011140275,0
0,0.31618273142082187,0
0,0.43970171268901337,0
0,0.5122249554689166,1
1,0.4005269082499637,0
1,0.3649360531531858,0
0,0.3045347255881672,0
0,0.3059973912674717,0
0,0.09183187012413602,0
0,0.2936459003246229,0
1,0.5408102329404728,1
1,0.2794558172862028,0
1,0.3996891624985492,0
0,0.2764481450994054,0
0,0.22282066759382613,0
0,0.3549708684286824,0
0,0.2433728866099156,0
0,0.26005355283892906,0
1,0.30618918435894943,0
0,0.28718027699951393,0
0,0.437600579738266,0
0,0.3382733432563964,0
0,0.39627449051786023,0
0,0.5262016996217139,1
0,0.09739189312753638,0
0,0.5576754124504997,1
0,0.14726784244870053,0
0,0.3174225764393922,0
0,0.32695620636954914,0
0,0.18990762056458482,0
0,0.15615740655097282,0
0,0.3909704923710433,0
0,0.6702500602754538,1
1,0.6209126424810456,1
0,0.35845549357421475,0
0,0.3968747555406008,0
0,0.43306568724862976,0
0,0.43863843890136694,0
0,0.29174744283301673,0
1,0.2678309078850061,0
0,0.15752785565526387,0
0,0.2902320080440444,0
0,0.16135110031358388,0
0,0.24680640864228548,0
0,0.584439481987542,1
0,0.35025609526515517,0
0,0.20155323313864085,0
1,0.31950997371461065,0
0,0.3632970406721029,0
1,0.3564622650692104,0
0,0.5329268751286813,1
0,0.46047373510718986,0
0,0.34078779538489523,0
0,0.27084822888017457,0
1,0.3488918512777245,0
0,0.4132704624160658,0
0,0.4725977762981284,0
0,0.24055597050190158,0
1,0.5094799061300452,1
0,0.2710629290866444,0
0,0.1593074879643623,0
0,0.3002377583127649,0
0,0.24336852280680346,0
0,0.3065064845369128,0
0,0.36328299958033705,0
1,0.18030965061799134,0
0,0.3358123555988303,0
1,0.33375721365406896,0
0,0.4135774786051803,0
0,0.43478045287148775,0
0,0.25989015661938447,0
0,0.3701840251895884,0
0,0.3083691157880286,0
1,0.3459696249016162,0
0,0.30832449261980693,0
0,0.3913840903795902,0
1,0.5018777335692561,1
0,0.5862492821135639,1
0,0.5335096897789139,1
0,0.48273951761431105,0
0,0.16426537844623978,0
0,0.28774525090405395,0
0,0.44440747023001576,0
1,0.18292972853895242,0
0,0.22387149766795464,0
0,0.5779775759110695,1
0,0.3858556605498732,0
1,0.3952885198475801,0
1,0.5445321773276456,1
1,0.5995002425274363,1
0,0.552400875361502,1
1,0.3736634247772098,0
1,0.3513646273125905,0
0,0.4065927351393735,0
0,0.22689410862512602,0
0,0.2446656593809924,0
1,0.3824347653770412,0
1,0.4399919266005783,0
0,0.2524597633626762,0
0,0.28756389701919216,0
1,0.48483652565062063,0
0,0.3462048227526114,0
0,0.17726171134643717,0
0,0.43708480118684423,0
0,0.37991445929927,0
0,0.2541805929968787,0
0,0.31293141197135715,0
0,0.409158385248259,0
0,0.3805939430568324,0
0,0.12393697544137817,0
0,0.3329519619657234,0
0,0.3089672579357283,0
1,0.49287080311618503,0
0,0.24245957245085722,0
1,0.2603463230596197,0
0,0.2067906711573212,0
0,0.21011069722809228,0
0,0.6510973417771604,1
0,0.1338531309087313,0
0,0.2621102995207565,0
0,0.3064846481937114,0
0,0.46471105795665,0
0,0.1741114708869542,0
0,0.3893250425996236,0
0,0.39349150487382567,0
0,0.25005223547274646,0
0,0.40801144620256347,0
0,0.22868324946460578,0
0,0.1156110406914259,0
0,0.2582108727983319,0
0,0.6085354582506571,1
0,0.27914968737527424,0
1,0.5655212346156325,1
0,0.37036832847330614,0
0,0.45176276603570054,0
0,0.37694948997583916,0
0,0.29395906199276245,0
0,0.26783844332188367,0
0,0.1923379900944836,0
0,0.6549015046183178,1
0,0.692109482614002,1
0,0.30999642544107453,0
0,0.2965222329697704,0
0,0.12727026575421482,0
0,0.32926696699284874,0
0,0.2085348373922075,0
0,0.4687296858157136,0
0,0.2516276042268083,0
1,0.48408849133935233,0
0,0.49656384706277806,0
0,0.44487767505299586,0
0,0.13163969551874552,0
0,0.4259380844904312,0
0,0.2880243128278588,0
0,0.20649673063590376,0
0,0.40044865379291505,0
0,0.17782807029753633,0
0,0.2514940654795233,0
0,0.44155415753549737,0
0,0.3642072895951345,0
0,0.3097607104178541,0
0,0.3005499309662875,0
0,0.38793911610801635,0
0,0.3539216048831051,0
0,0.3669302142622326,0
0,0.1560069321901874,0
0,0.2778156444575096,0
0,0.3070152062046085,0
0,0.24806386255867288,0
0,0.2930915980588764,0
1,0.5163304921016061,1
1,0.1883200035564897,0
0,0.41315800026856375,0
1,0.3446845651419042,0
0,0.35752358629223013,0
0,0.29078708639069784,0
0,0.3170209474941737,0
1,0.2566125245142046,0
0,0.36018516071186135,0
0,0.3126853841755059,0
0,0.6598458322447474,1
0,0.2104552078198276,0
0,0.20053598797478284,0
0,0.629545120147339,1
0,0.11743046827102858,0
0,0.20084194981165257,0
0,0.28906809767889435,0
0,0.3411719942241051,0
0,0.34739869420583014,0
0,0.2799476891813039,0
1,0.42320884895204236,0
0,0.09562858411055819,0
0,0.25589545864020685,0
0,0.22295122639992956,0
0,0.3135386512594844,0
1,0.40259598618715003,0
0,0.5188968879036742,1
0,0.311708580602793,0
1,0.5225301047140891,1
0,0.3549921292731804,0
0,0.4451569634921164,0
0,0.4086026864795019,0
0,0.3057370390840256,0
1,0.32259975992747414,0
0,0.10777487090416363,0
0,0.3649179338475604,0
0,0.16360769314879026,0
0,0.2591691299508431,0
1,0.3464984930676626,0
0,0.2522372587395259,0
1,0.3981339321744628,0
0,0.49432397199927847,0
0,0.4341844458813555,0
0,0.31935651260414744,0
1,0.42042096807726353,0
0,0.4177171577995084,0
1,0.11432054498656352,0
0,0.2624202040093998,0
0,0.20590095471704523,0
0,0.43015388373254004,0
0,0.32188737357325153,0
0,0.3970825773794231,0
0,0.3795834534725184,0
0,0.3901199771866129,0
0,0.11501319430308002,0
0,0.099096207912565,0
0,0.2761568566787354,0
0,0.27882029032506117,0
0,0.45012376053215297,0
0,0.11426292271050681,0
0,0.3725668569181979,0
0,0.3408170952616384,0
0,0.4570680627748812,0
1,0.2578795651594614,0
1,0.514668527797139,1
0,0.35824951308686365,0
0,0.29900153269700963,0
0,0.39278842281570553,0
0,0.4381154725901217,0
0,0.2534270455738327,0
0,0.303291112263703,0
0,0.32426512598466783,0
0,0.21312307678853837,0
0,0.12797321145490603,0
0,0.20559579290590857,0
1,0.43274163925186776,0
0,0.24645680604674922,0
1,0.2989541287757579,0
0,0.36343548680850596,0
0,0.3854930180517483,0
0,0.10706963012810557,0
0,0.41172013502828564,0
0,0.253889700222049,0
0,0.3779554515342863,0
0,0.3456082308177646,0
0,0.2047902049646166,0
0,0.340092606163086,0
0,0.6047856494613759,1
0,0.32575521619856795,0
0,0.25260657158084077,0
0,0.34577477002059404,0
0,0.18667512388867508,0
0,0.194597259182019,0
0,0.3826545169227797,0
1,0.36367155799718903,0
0,0.23452710118483433,0
1,0.37723292264403213,0
0,0.3026927399335342,0
0,0.5519483679851258,1
0,0.31829998976028273,0
0,0.3857026016863999,0
0,0.2584960956414325,0
0,0.3597481507220398,0
0,0.5677184182956255,1
0,0.6056870234318739,1
1,0.25489320325962994,0
0,0.1843507495220268,0
0,0.3195962543354799,0
0,0.2628932523241264,0
0,0.2156123860401248,0
1,0.3905193834849277,0
0,0.10953077157106879,0
0,0.23957779755672018,0
0,0.3094606582491557,0
1,0.3087492740191301,0
0,0.2286259208054026,0
1,0.32155176666509383,0
0,0.19769448706452217,0
1,0.29520853169571354,0
1,0.3497990371571907,0
0,0.2435402401103814,0
0,0.5256155597546979,1
1,0.6254215779366641,1
1,0.3654251494472879,0
0,0.2814723885921731,0
0,0.14973992424511529,0
0,0.24347825680946503,0
0,0.31064874308532997,0
0,0.2488284804035262,0
1,0.2995648150304379,0
0,0.31857879369476483,0
0,0.28732563453440113,0
1,0.35751254824261286,0
0,0.3663629305865925,0
0,0.28981497565443176,0
0,0.2754309678183957,0
0,0.3856902345711061,0
1,0.5053586326518751,1
0,0.3057052077614709,0
1,0.2693774876385408,0
1,0.36429242529479294,0
1,0.4111526669352296,0
1,0.4000385862101828,0
0,0.39110494490137415,0
0,0.14995532590729765,0
0,0.6360490855529942,1
0,0.3488534085210698,0
0,0.23641992257951816,0
0,0.34849129908249127,0
0,0.45366531532133153,0
0,0.28791440902667326,0
0,0.16960420775437093,0
1,0.4104892030244992,0
1,0.6267819759987686,1
0,0.6528301738215306,1
0,0.260402876848347,0
1,0.39164929684602123,0
1,0.35150405271694796,0
1,0.36291386539742687,0
0,0.43466765049442235,0
0,0.4458657582538067,0
1,0.6022117603877447,1
0,0.15106946830828696,0
0,0.622873430536857,1
0,0.25476187459979643,0
0,0.4126138956099623,0
0,0.29654440042036984,0
0,0.26899993777015685,0
0,0.17935834063574363,0
0,0.15533676849174274,0
0,0.17728770079136918,0
0,0.22858788478358483,0
1,0.6600596292997487,1
1,0.4292730317191788,0
0,0.32065952218682203,0
1,0.5637341837289769,1
0,0.3716400326791474,0
0,0.28906375352561803,0
0,0.2521286999723607,0
0,0.303222288190234,0
0,0.47004887224512515,0
0,0.36621662860395143,0
0,0.31096155463265346,0
1,0.3515728435320362,0
1,0.31188185686742714,0
1,0.26891554561328623,0
0,0.49417199557164293,0
0,0.35221858693042096,0
0,0.5120126011456161,1
1,0.5481978516898933,1
1,0.5213001428172422,1
0,0.2987307754992861,0
0,0.33099353798561565,0
0,0.25288495915050624,0
1,0.6057392152604428,1
0,0.322290292078604,0
0,0.24040058152267413,0
0,0.22381248076358515,0
1,0.31680100452192045,0
0,0.5088114016892245,1
0,0.40534657119215295,0
0,0.2415711392721608,0
0,0.23819284809618083,0
0,0.4473489203479078,0
1,0.28980582949026007,0
0,0.11391696072188642,0
0,0.6316077368966202,1
0,0.36543506542641013,0
0,0.3019895364351585,0
1,0.6068222307819383,1
0,0.2806966946419907,0
0,0.27045734993442494,0
1,0.4249501795717843,0
0,0.28586489766056133,0
0,0.35119237927410574,0
1,0.19028984577354205,0
0,0.29180360734726385,0
0,0.2680302358861535,0
0,0.2618691305217215,0
1,0.4434296931006118,0
0,0.25772686640938336,0
0,0.4494110878438358,0
0,0.2995635517408768,0
0,0.3189138984122206,0
0,0.29156258564264226,0
0,0.45860897169718046,0
1,0.35784210277106326,0
0,0.20802814844969914,0
0,0.3237553757747817,0
1,0.38542145018188506,0
0,0.49863704962440913,0
0,0.36004019191077186,0
0,0.4035983142352154,0
0,0.4244134162180596,0
0,0.19361931547821729,0
0,0.3901813466614289,0
1,0.541431341759693,1
0,0.20455430362758265,0
0,0.27569681342499164,0
0,0.2871215717033226,0
0,0.4904442808728758,0
0,0.22227862297783615,0
1,0.288866508841265,0
0,0.19499101950675907,0
0,0.3262733164068667,0
0,0.39142576548874475,0
0,0.14018452928343905,0
0,0.4026713457060042,0
0,0.27050613472336416,0
0,0.17165745121755424,0
0,0.3859623753679884,0
1,0.26756500088543633,0
0,0.3447163067562603,0
0,0.5888474849931228,1
1,0.5494449166819193,1
0,0.5757452815340411,1
1,0.5819029748475792,1
1,0.35507871539723296,0
0,0.23253330996820692,0
0,0.49696694014339315,0
0,0.3276374706935689,0
0,0.24663339499316284,0
0,0.2504421863836927,0
1,0.32530768320903397,0
0,0.47281678010267447,0
0,0.2665210826548813,0
0,0.5863442897035072,1
0,0.3701831884170754,0
0,0.24775635950536476,0
0,0.41908387136300435,0
0,0.3375928896064642,0
0,0.22354539244992552,0
1,0.17513945371141426,0
0,0.39608252056155363,0
0,0.48640980660856203,0
1,0.3512088049021369,0
0,0.4269151305617383,0
0,0.3788884807147069,0
0,0.31998530383701734,0
1,0.19631568812834785,0
0,0.3261028866808893,0
1,0.643013497571462,1
0,0.3512366915617296,0
0,0.2863159551806802,0
0,0.31083804639279317,0
0,0.3257169238736356,0
0,0.09101395938508555,0
1,0.588112274441292,1
0,0.31310654183652115,0
0,0.39252982840087147,0
0,0.3808477715658744,0
0,0.11019091507312216,0
0,0.178446004043146,0
0,0.328752461631531,0
1,0.4038355142412221,0
0,0.5063917898756806,1
0,0.24503753338831086,0
0,0.3643837949896821,0
0,0.27689135128450987,0
0,0.45226959570481157,0
1,0.24509996639926296,0
0,0.35922334782149146,0
0,0.23766043335920792,0
0,0.29360501501085107,0
0,0.5418505396368595,1
0,0.392024551265728,0
0,0.2786348259290016,0
0,0.21715284650133404,0
0,0.22813487822328418,0
1,0.13097353389722424,0
0,0.19390358790467035,0
0,0.32131844815515087,0
0,0.33346303889929635,0
0,0.17011144459445454,0
0,0.5787274510176246,1
0,0.19724021709142847,0
0,0.12457219386667762,0
0,0.3657296666513384,0
0,0.3951665054797849,0
0,0.3547697220894688,0
1,0.21206682571842111,0
1,0.4847260676863818,0
0,0.4858315442932423,0
0,0.26773936025638073,0
0,0.36768182163460916,0
0,0.17567468282972207,0
0,0.24563789287311455,0
0,0.36065156907484186,0
0,0.2831229535781604,0
1,0.3717211271038967,0
0,0.24819063962211463,0
0,0.228141315895559,0
1,0.3282260408449511,0
0,0.3442031334072291,0
0,0.42685558433867543,0
0,0.37559998820764273,0
0,0.14927421879513644,0
0,0.28842177189247337,0
0,0.43523228631599337,0
1,0.2733415169744732,0
0,0.33635336728526355,0
0,0.21188810605749958,0
0,0.5293122537951611,1
0,0.32548969381756654,0
0,0.39379160385484546,0
0,0.33144906633937166,0
1,0.35962078240836964,0
0,0.15073608066410768,0
0,0.3624718135094253,0
0,0.3390031195362251,0
0,0.09953672143805725,0
1,0.24684113855960724,0
0,0.23849677407872324,0
0,0.4028105125312193,0
0,0.33577214531967603,0
0,0.49429764141831606,0
0,0.39321226417777055,0
0,0.32369570054526436,0
0,0.47035730867986136,0
0,0.25032817329578655,0
0,0.4055931875781493,0
0,0.2924969374910004,0
0,0.42571529578579,0
1,0.520754933594534,1
1,0.3757017258023991,0
0,0.19288637259988764,0
0,0.28204642471911595,0
1,0.26738210883646235,0
0,0.43176637455838646,0
0,0.35955514738835964,0
0,0.36101580920167264,0
0,0.40552173215805953,0
0,0.4627257032168346,0
0,0.5387352682041353,1
1,0.22850571583429552,0
0,0.3064126146216834,0
0,0.41555433326099867,0
0,0.2666055592625409,0
0,0.3399823485124381,0
1,0.3765315886866106,0
0,0.30421295435834794,0
0,0.27503422283004986,0
1,0.3220978972799113,0
0,0.2796849095442435,0
1,0.28553045398061927,0
0,0.4735173921006082,0
0,0.3950638435920918,0
0,0.34742760062407235,0
0,0.5894111033353068,1
0,0.29236670729884806,0
0,0.1332693359083754,0
0,0.4463640403838535,0
0,0.4257381356331683,0
0,0.34416851524493963,0
1,0.557211596411484,1
0,0.16599607871234734,0
0,0.3953519718197506,0
1,0.4084792595517732,0
0,0.1467879281657966,0
0,0.2100201860909624,0
0,0.6086320290646678,1
0,0.2310664049343343,0
1,0.3661740410337452,0
0,0.39390352318598254,0
1,0.5687399541003084,1
1,0.5568774817251883,1
1,0.4266964849856136,0
0,0.1266093039109132,0
0,0.2101917067000551,0
0,0.3967562416339206,0
0,0.39153104580013603,0
0,0.30138734761369296,0
0,0.09252577749902255,0
0,0.34130514754311814,0
0,0.2964433194097452,0
0,0.16414799790194567,0
0,0.2598495130397107,0
0,0.33017421019264026,0
0,0.09069680330433569,0
0,0.23201626314096044,0
0,0.3590147020804392,0
0,0.3078837831109266,0
0,0.21270366095389823,0
0,0.23734208454588143,0
1,0.34706707363871364,0
1,0.4326706871583438,0
0,0.352873989731328,0
0,0.3101598011275823,0
0,0.13975600258656104,0
0,0.3425496621558345,0
0,0.1266726504043743,0
1,0.2153081532984749,0
0,0.05442720064310134,0
0,0.6036785290781155,1
0,0.4028016953679711,0
0,0.3380137723331368,0
1,0.5583861392330796,1
0,0.38073908523776234,0
1,0.30586973954226837,0
0,0.2251848041292646,0
0,0.41397385438628725,0
0,0.2320816942385698,0
0,0.3651203057691774,0
0,0.34903090391838715,0
0,0.35300271987104936,0
0,0.34775546138369845,0
0,0.14171768456761102,0
0,0.4474814264031844,0
1,0.2638444074513558,0
0,0.42986648572173214,0
0,0.23152185910481568,0
0,0.139435208763023,0
0,0.25442583456210155,0
0,0.2751900538483289,0
0,0.6074453108868368,1
0,0.2948161200633654,0
0,0.2842858342554015,0
1,0.3299564333867499,0
1,0.31525930916778644,0
0,0.32908626623866133,0
0,0.276250131791036,0
0,0.4238395471436003,0
1,0.5553642238302344,1
0,0.5443036970349127,1
0,0.4683032704830915,0
0,0.24970570636384765,0
0,0.2155004467308315,0
1,0.5045504863873781,1
0,0.35124152588392427,0
0,0.4203230823120364,0
0,0.2851412105428484,0
1,0.6533931369993822,1
1,0.30374876030952547,0
0,0.41921078533590406,0
0,0.5503159395006708,1
0,0.400245929588472,0
0,0.2244258350438875,0
0,0.20238605824954414,0
0,0.32427142010311605,0
1,0.22729637185236914,0
0,0.45245558017816945,0
0,0.44663850266954463,0
0,0.47120101240029044,0
0,0.41705673244424263,0
0,0.09285510392531879,0
0,0.23585346826926654,0
0,0.3099942769531489,0
0,0.434930303623348,0
0,0.1468749393829387,0
0,0.28153303936961627,0
1,0.559019790810761,1
0,0.32858022715795454,0
0,0.299775902432424,0
0,0.3028999881152832,0
0,0.3646132979062866,0
0,0.4504277481042315,0
1,0.22541514528204598,0
0,0.11392628987971755,0
0,0.5560718924515823,1
0,0.34135979664463906,0
0,0.4997580006535469,0
1,0.30045269728422913,0
0,0.23177145042201308,0
0,0.49830897651130684,0
0,0.22778237399008575,0
0,0.348809070733457,0
0,0.45945316159712773,0
0,0.2834163826650459,0
